start,cum_s,br_s,alpha_s,beta_s,cum_h,br_h,alpha_h,beta_h,cum_g,br_g,alpha_g,beta_g
2018-01-03,-0.10847255819617474,True,-0.0013780601915357861,1.1890710261305266,-0.08557108556142834,False,0.016179801522795505,1.1304315685665791,-0.1181906720483279,True,-0.0741986608041164,0.7162239704305381
2018-07-03,0.12718870298423446,False,0.010445582311251728,0.9658860757516782,0.12548229975251513,False,0.010891306289663436,0.9358907188719078,0.09660923620815232,False,0.0026820926297243526,0.6802486229039768
2019-01-03,0.14550937470152103,False,-0.03071475704411378,0.515529579708933,0.07678806429234308,False,0.0565838017601,-0.04455802258290558,0.07678806429234308,False,0.0565838017601,-0.04455802258290558
2019-07-03,-0.04385965490311339,False,-0.10374174489093248,0.9014628273524088,-0.038857240449078456,False,-0.09920588148425075,0.8735383538865349,0.24021624083368165,False,0.19547839248205867,0.04126960782949589
2020-01-03,-0.08157479285852709,False,-0.23394245653502324,0.9632819727114275,-0.07162966288156436,False,-0.2213577120710834,0.9627957045542929,-0.031122179396412708,False,-0.18221758178029862,0.9464746421129864
2020-07-03,0.09253102102592559,False,-0.058087801222536185,0.388784636954191,-0.0011028583143071202,False,-0.10974537662631381,0.29557061549366676,-0.0011028583143071202,False,-0.10974537662631381,0.29557061549366676
2021-01-03,0.010056902443509319,False,-0.1501045124791664,0.5390967227120953,-0.06591644450910739,False,-0.1416151166504068,0.20573735350767336,-0.06591644450910739,False,-0.1416151166504068,0.20573735350767336
2021-07-03,-0.26561770669725915,True,-0.16680443726259928,1.0778998668094146,-0.25875676584037244,True,-0.1644406062389545,1.0423745301795957,-0.07380345531597743,False,-0.011418865273604913,0.6535023906394238
2022-01-03,-0.037999996561165594,False,0.10535142163904869,0.7067797708555201,-0.04933514104133474,False,-0.015376526513225533,0.2864796693443493,0.006342578493372164,False,0.13088290979113051,0.6414975819114951
2023-07-03,0.21455590299907668,False,-0.02796706535116782,0.9932913550892901,0.13688066030347312,False,-0.08050251944100978,0.9020652046699519,0.18810609168661352,False,0.0312622749892678,0.5623990290461158
2024-01-03,0.12534244575504916,False,-0.12236969631522317,1.0172962749660248,0.13515525705477183,False,-0.1051556377950306,0.9712043737282408,0.15960487573325066,False,-0.0011312777529185053,0.5632307287788336
2024-07-03,0.3885762171129017,False,0.2234217773020701,0.7592033700171715,0.382474242666361,False,0.22099342954181322,0.732310512391083,0.4086994812045035,False,0.32155039050394774,0.07596672436743031
2025-01-03,0.5165632700642462,False,0.31083490621689486,0.6512569890606142,0.37242272932158804,False,0.19344335507474272,0.7974869020253303,0.608956103347613,False,0.4629231734525868,0.046472860970666434
