start,cum1,ann1,br1,cum2,br2,wput,alpha1,beta1,cumH,brH,cum1n,br1n,turnover
2011-01-03,-0.17105006059667371,-0.17115656559563952,True,-0.17105006059667371,True,0.0,0.004720681374162979,1.007213099804289,-0.17105006059667371,True,-0.17187901053607701,1,1.0
2011-07-03,-0.17157697621126056,-0.17211229490093782,True,-0.17157697621126056,True,0.0,-0.002301303436158434,1.064416769807634,-0.17157697621126056,True,-0.17190834542077604,1,0.4
2013-01-03,0.053263903515401,0.053301341091637866,False,0.053263903515401,False,0.0,0.10676884998029587,0.7156988159519161,0.053263903515401,False,0.051999986831182454,0,1.2000000000000002
2013-07-03,0.3283044397763699,0.3285627593954372,False,0.3283044397763699,False,0.0,0.1739963274886037,0.5321079135996655,0.3283044397763699,False,0.3267104744486382,0,1.2000000000000002
2014-01-03,-0.02769526521907173,-0.027789038722212722,False,-0.02769526521907173,False,0.0,-0.03196745979835491,0.6118276503939587,-0.02769526521907173,False,-0.02769526521907173,0,0.0
2014-07-03,-0.12548932418409553,-0.12589192315822795,True,-0.12548932418409553,True,0.0,-0.06947329861746238,0.8257364942334035,-0.12548932418409553,True,-0.12653873699507456,1,1.2000000000000002
2015-01-03,-0.14095177210207455,-0.14285301439350584,True,-0.14095177210207455,True,0.0,-0.041616305200353594,0.8136485264308514,-0.14095177210207455,True,-0.141982629975552,1,1.2000000000000002
2017-01-03,0.250445179455427,0.250636614680833,False,0.250445179455427,False,0.0,-0.09238534406771053,0.9473307690704564,0.250445179455427,False,0.24934638130013287,0,0.8787255717781826
2017-07-03,-0.02721817491568912,-0.02723656128523466,False,-0.02721817491568912,False,0.0,-0.07654097079720609,0.8528586386895198,-0.02721817491568912,False,-0.028385513105790294,0,1.2000000000000004
2018-01-03,-0.1710017571789202,-0.17110823530275077,True,-0.1710017571789202,True,0.0,0.039857186230266704,1.0551029766124724,-0.1710017571789202,True,-0.17166495577317709,1,0.8
2018-07-03,0.051671804155303036,0.05170809544882182,False,0.051671804155303036,False,0.0,0.019136644064459075,0.7498898263897583,0.051671804155303036,False,0.04998912926865451,0,1.6
2019-07-03,-0.17136263766934146,-0.17146931653382114,True,-0.17136263766934146,True,0.0,-0.17254313383072017,0.9453450469150708,-0.17136263766934146,True,-0.17268845744907058,1,1.6
2020-01-03,0.0736717494745256,0.07414491913074972,False,0.0736717494745256,False,0.0,-0.07783893314346663,1.010510062000482,0.0736717494745256,False,0.07238334337515617,0,1.2
2021-07-03,-0.14888770987853706,-0.15088632185317075,True,-0.14888770987853706,True,0.0,0.04896095748605809,0.7779598809277356,-0.14888770987853706,True,-0.14990904462668275,1,1.2000000000000002
2022-01-03,-0.12510766523711525,-0.1251877528387294,True,-0.12510766523711525,True,0.0,0.016897246145145577,0.693963238211261,-0.12510766523711525,True,-0.12580757910492557,1,0.8
2023-07-03,0.09018849721865396,0.08999560763184578,False,0.09018849721865396,False,0.0,-0.008440708391487254,0.8862799641706708,0.09018849721865396,False,0.08844419562310413,0,1.6
2024-01-03,-0.04778587113379207,-0.04769032229808179,False,-0.04778587113379207,False,0.0,-0.12462066808267326,0.8264529432973354,-0.04778587113379207,False,-0.04816675678533855,0,0.4
2024-07-03,0.28003725443067884,0.28025372982336383,False,0.28003725443067884,False,0.0,0.12066234829847353,0.8943518582258465,0.28003725443067884,False,0.2790132246271342,0,0.8000000000000002
2025-01-03,0.3755545226855901,0.37706154646045387,False,0.3755545226855901,False,0.0,0.04127556764979871,0.8829356180510514,0.3755545226855901,False,0.37445407906744155,0,0.8
