start,cum1,ann1,br1,cum2,br2,wput,alpha1,beta1
2010-01-02,0.17434439218570708,0.1765683732914458,False,0.17434439218570708,False,0.0,0.043155112047987,0.953560224034639
2010-07-02,0.3899426086667952,0.39151511812619155,False,0.3899426086667952,False,0.0,0.053575316876104014,0.9512488445905595
2011-01-02,0.22113064123810444,0.2240060564416344,False,0.22113064123810444,False,0.0,0.18786299905124262,0.8378917964567733
2011-07-02,0.3047904453954311,0.3069438504545905,False,0.3047904453954311,False,0.0,0.22725370930475483,0.8204402627909695
2012-01-02,0.238966385413256,0.23914823614446767,False,0.238966385413256,False,0.0,0.07800773994992355,0.8535353011868049
2012-07-02,0.10167709143681591,0.10175016194964637,False,0.10167709143681591,False,0.0,-0.06598475875034647,0.8453294044584432
2013-01-02,0.2365892858615959,0.23676916086610267,False,0.2365892858615959,False,0.0,0.009993652672570155,0.8058004320397202
2013-07-02,0.15611305677886445,0.1562279322679503,False,0.15611305677886445,False,0.0,-0.045603423620278194,0.8460075667053627
2014-01-02,0.2474024265101451,0.24759131405277124,False,0.2474024265101451,False,0.0,0.09044182266077269,0.9703341953984036
2014-07-02,0.15260276182575971,0.1527148876256479,False,0.15260276182575971,False,0.0,0.07192849174218617,1.0914672839906356
2015-01-02,0.1401188251960097,0.14104589583421356,False,0.1401188251960097,False,0.0,0.1233898405302422,1.0540891569932658
2015-07-02,0.05100178569441205,0.051037595080537956,False,0.05100178569441205,False,0.0,0.019557807795259563,1.08630975780005
2016-01-02,0.2009023765374982,0.2034934661613621,False,0.2009023765374982,False,0.0,0.05910581358782975,0.981975427483092
2016-07-02,0.18713716868120023,0.19011073944634416,False,0.18713716868120023,False,0.0,0.024161661326674726,0.8526752669699705
2017-01-02,0.252940619582557,0.25391122093259155,False,0.252940619582557,False,0.0,0.039256235935866475,0.9502226476552437
2017-07-02,0.32087326112768566,0.3221361924180819,False,0.32087326112768566,False,0.0,0.13248456623162555,1.1460310788610877
2018-01-02,0.030013123993930968,0.03003398658761891,False,0.030013123993930968,False,0.0,0.09526185991792156,1.1008654016488493
2018-07-02,0.14256080822002137,0.14266510848694947,False,0.14256080822002137,False,0.0,0.021028389177013405,1.1348660063470977
2019-07-02,0.13112379222859438,0.13083823888726598,False,0.13112379222859438,False,0.0,0.05911900758122603,0.7854260918504907
2020-01-02,0.30164688129472483,0.30282582679626713,False,0.30164688129472483,False,0.0,0.10365715359026019,1.086263524284489
2021-07-02,0.084665104453308,0.08496786689708813,False,0.084665104453308,False,0.0,0.18160231118066383,0.8817661710120182
2022-01-02,0.021475431651119203,0.02173098627516712,False,0.021475431651119203,False,0.0,0.1973364686755443,0.8592467014080651
2022-07-02,0.056956285644270466,0.05781046068888718,False,0.056956285644270466,False,0.0,-0.04291049537141355,0.505024125483258
2023-01-02,0.016169523512495232,0.01622549878799706,False,0.016169523512495232,False,0.0,-0.08893479777277215,0.3856336284083484
2023-07-02,0.2782669425770643,0.2784819066730022,False,0.2782669425770643,False,0.0,0.0811841540965264,0.6893838973201879
2024-01-02,0.3507416856190462,0.3499097581631916,False,0.3507416856190462,False,0.0,0.11617126567276823,0.7962810403057544
2024-07-02,0.21253544289592918,0.21269550280148897,False,0.21253544289592918,False,0.0,0.07608145628464395,0.8433223591013916
2025-01-02,0.16335873361313658,0.16347930787521125,False,0.16335873361313658,False,0.0,0.008193923464100411,0.8357278906704135
