start,cum1,ann1,br1,cum2,br2,wput,alpha1,beta1,cumH,brH,cum1n,br1n,turnover
2006-01-03,0.22158906910655363,0.2217565491746174,False,0.22158906910655363,False,0.0,0.047047798719312466,1.4072585329795055,0.22158906910655363,False,0.2203674800374471,0,1.0
2006-07-03,0.5356949253664951,0.5361462156455099,False,0.5356949253664951,False,0.0,0.1985930033893935,1.2999468330334798,0.5356949253664951,False,0.5350806473963485,0,0.4
2007-01-03,0.1879613561399498,0.18810151023567756,False,0.1879613561399498,False,0.0,0.13805093897709952,1.1026303107573703,0.1879613561399498,False,0.18606061797012585,0,1.6
2007-07-03,0.028156732679768925,0.028098231343073987,False,0.028156732679768925,False,0.0,0.2395971717215751,1.1194621314125792,0.028156732679768925,False,0.02651168190748132,0,1.6
2008-01-03,-0.47905191504054434,-0.479284543079986,True,-0.47905191504054434,True,0.0,-0.16505185971344916,1.0708666397047928,-0.47905191504054434,True,-0.4792602942745281,1,0.4
2008-07-03,-0.12218120322488368,-0.12257394856113413,True,-0.12218120322488368,True,0.0,0.023215566574746396,0.5837444598978365,-0.12218120322488368,True,-0.12323458578101376,1,1.2
2009-01-03,-0.005083146584034415,-0.005157084332662931,False,-0.005083146584034415,False,0.0,-0.08859271195689435,0.287895884578333,-0.005083146584034415,False,-0.0062608228930945975,0,1.183693195081248
2009-07-03,0.18308816438020292,0.18543222611393806,False,0.18308816438020292,False,0.0,0.11383960290225739,0.21151367832918086,0.18308816438020292,False,0.18168775097084477,0,1.183693195081248
2010-01-03,0.12854517920907904,0.12901393806118322,False,0.12854517920907904,False,0.0,-0.025201316512483453,1.233526837163024,0.12854517920907904,False,0.1265535347216591,0,1.7647893271013269
2010-07-03,0.37337509900230925,0.3797442543341776,False,0.37337509900230925,False,0.0,0.07266734048996222,0.8564635209803386,0.37337509900230925,False,0.3717270488835065,0,1.2
2011-01-03,0.080461858518456,0.08051913087660267,False,0.080461858518456,False,0.0,0.05217007549313417,0.735118387363402,0.080461858518456,False,0.0795974890316411,0,0.8
2011-07-03,0.04004378486435667,0.04018402455453374,False,0.04004378486435667,False,0.0,-0.0027776696833034273,1.0258178396433753,0.04004378486435667,False,0.038379714808573606,0,1.6
2012-01-03,0.054245290326756734,0.054131176294764494,False,0.054245290326756734,False,0.0,-0.027408774135610395,0.39822635887615276,0.054245290326756734,False,0.052980195978364675,0,1.2
2012-07-03,0.11257784541960958,0.11265914255234888,False,0.11257784541960958,False,0.0,-0.01324702830417227,0.5971162345331855,0.11257784541960958,False,0.11079772086693818,0,1.6
2013-01-03,0.3516170531241234,0.3518960165013185,False,0.3516170531241234,False,0.0,0.04479740606362388,1.0590470945676993,0.3516170531241234,False,0.3505357594816241,0,0.8
2013-07-03,0.16713422030915615,0.16725777628760308,False,0.16713422030915615,False,0.0,-0.09065192136983628,1.1175251584242278,0.16713422030915615,False,0.16573365924478511,0,1.2000000000000002
2014-01-03,0.12974194679442097,0.1302153164152069,False,0.12974194679442097,False,0.0,-0.029004128272617308,1.1845351585785746,0.12974194679442097,False,0.1279343596795499,0,1.6
2014-07-03,0.16316751265449048,0.16377140961933012,False,0.16316751265449048,False,0.0,0.08851222407229704,1.089132902132423,0.16316751265449048,False,0.16130644463424315,0,1.6
2015-01-03,0.22481954065570675,0.22844719026234128,False,0.22481954065570675,False,0.0,0.1809744774635027,1.1290084408264405,0.22481954065570675,False,0.22383968502318208,0,0.8
2015-07-03,0.13096890417282503,0.1326087984827986,False,0.13096890417282503,False,0.0,0.0920822550391589,0.9954761512397066,0.13096890417282503,False,0.12961174148781773,0,1.2000000000000002
2016-01-03,0.5048071086859751,0.5052283742026893,False,0.5048071086859751,False,0.0,0.29124834042495473,0.9677131877872335,0.5048071086859751,False,0.503001340155552,0,1.2000000000000002
2016-07-03,0.5979814429965387,0.6026310028335549,False,0.5979814429965387,False,0.0,0.3011868522186293,1.0845858630159815,0.5979814429965387,False,0.5973422504193402,0,0.4
2017-01-03,0.4480986890848242,0.4484659689651238,False,0.4480986890848242,False,0.0,0.08619015716318558,1.516382641381899,0.4480986890848242,False,0.4457817311822885,0,1.5999999999999999
2017-07-03,0.35357922245100437,0.3538599360097694,False,0.35357922245100437,False,0.0,0.14093334672863317,1.4014356938612778,0.35357922245100437,False,0.35249635907304344,0,0.8
2018-01-03,-0.07203994155712312,-0.07208746116708054,False,-0.07203994155712312,False,0.0,0.05424287429794209,1.2976616410021675,-0.07203994155712312,False,-0.07315349362725454,0,1.2000000000000002
2018-07-03,0.12412724834693067,0.12421734148215768,False,0.12412724834693067,False,0.0,-0.03231805705550372,1.5549228764206213,0.12412724834693067,False,0.12277829564891429,0,1.2
2019-01-03,0.2656354495506448,0.2658396791911528,False,0.2656354495506448,False,0.0,-0.06280084197110569,1.0161986769005298,0.2656354495506448,False,0.26441272716376507,0,0.9660936625264841
2019-07-03,0.051543591844150694,0.05157979089896947,False,0.051543591844150694,False,0.0,-0.009310761680201448,0.9207739586770843,0.051543591844150694,False,0.05052770224419967,0,0.9660936625264841
2020-01-03,0.45405384250396974,0.4574317243673469,False,0.45405384250396974,False,0.0,0.19985076565002063,1.2775675444437469,0.45405384250396974,False,0.4517273563559634,0,1.6
2020-07-03,0.4886733214432937,0.49566299083325105,False,0.4886733214432937,False,0.0,-0.016987213241743,1.3483127939714556,0.4886733214432937,False,0.487482382786139,0,0.8
2021-01-03,0.5670812872445754,0.5695005846917727,False,0.5670812872445754,False,0.0,0.11717090632297236,1.30206345301242,0.5670812872445754,False,0.5664544547296777,0,0.3999999999999989
2021-07-03,-0.07502565628652968,-0.07607707195253344,False,-0.07502565628652968,False,0.0,0.06816358823079496,1.1505441043609506,-0.07502565628652968,False,-0.07650561523647126,0,1.599999999999999
2022-01-03,-0.1263646949245132,-0.12644552773893192,True,-0.1263646949245132,True,0.0,0.0977293261808199,1.0591455083366477,-0.1263646949245132,True,-0.12671414904654332,1,0.4
