start,cum1,ann1,br1,cum2,br2,wput,alpha1,beta1
2006-01-03,0.08994612916477407,0.09001042912773949,False,0.08992421417679641,False,0.0,-0.04176877204715192,1.2225990909893698
2006-07-03,0.21121328775371206,0.21137226791814911,False,0.21084161252093736,False,0.0,-0.016056149789507985,1.1172490275128997
2007-01-03,-0.21020685463758682,-0.2103345009725951,True,-0.176550149368791,True,0.0,-0.2715667108923346,1.3386530272879462
2007-07-03,-0.24299296763268874,-0.24256100491043864,True,-0.10823794012033472,True,0.0,-0.07537863162441022,1.1468365538762386
2008-01-03,-0.3687017321759004,-0.36890059302700884,True,-0.24214537214361675,True,0.022281141419031703,0.15002230912084222,1.2432892087801373
2010-01-03,0.1106103174599431,0.11101050559701009,False,0.11316214366033472,False,0.0,-0.025574922063299026,0.985231725368543
2011-07-03,0.004299614477695446,0.004314411443159694,False,-0.0963689983110888,False,0.004122513347460166,-0.03551731236971184,1.2881885857389292
2013-01-03,0.27293876741857925,0.273149193058126,False,0.31490560484818775,False,0.0,-0.03856140820377111,1.1605620508484193
2013-07-03,0.21175561746254035,0.21191504040220033,False,0.2167124557934179,False,0.0,-0.05904406912676289,1.1396992090558589
2014-01-03,0.15028245795979012,0.1508356410815177,False,0.14455662028705785,False,0.0,0.001499355072405547,1.0426920036467977
2014-07-03,0.08963604779071965,0.08995731228761072,False,-0.2115264023332235,True,0.0,0.02095244573231896,1.045935391046979
2015-01-03,0.07154917053292498,0.07262960866067791,False,0.506799484313289,False,0.15826230563426014,0.041153775589991726,1.078272966335527
2017-01-03,0.038401775104695,0.03842857672586675,False,0.03949865741074543,False,0.0,-0.14637573359551603,0.9248351346804065
2017-07-03,0.08013476366027228,0.08019179466449677,False,0.08441087833088279,False,0.0,-0.059590774462229955,1.107139491532946
2018-01-03,-0.0854537609273679,-0.08550971394224005,False,-0.09166034123417599,False,0.0,0.03714937651029579,1.30100537554487
2018-07-03,0.1715715650801195,0.17169863618164283,False,0.1665213734914579,False,0.0,0.017850141625870328,1.3641664037171513
2020-01-03,0.4030788617839345,0.4060272817558761,False,0.3447855935407387,False,0.0,0.16833295977861196,1.1485188491358551
2021-07-03,-0.10194363791658578,-0.10335071889637026,True,0.011499851185013288,False,0.0,0.0006331342407139486,0.9229117450588772
2022-01-03,0.5375870618219236,0.5380402053012394,False,0.4730712973333464,False,0.03455208415023536,0.6005890598453912,0.6400460216751692
2023-07-03,0.33774334292636743,0.33694591251527606,False,0.3228372238935915,False,0.010714311650577346,0.0036363909962399696,1.3068863931592556
2024-01-03,0.28007465864584025,0.27942712987393925,False,0.2625116461664496,False,0.0,-0.11030891640497473,1.5667981732160028
2024-07-03,0.12389115276132823,0.12398106526941399,False,0.1195867817314733,False,0.0,-0.04531241902977908,1.3486949702267523
2025-01-03,0.14925688398718195,0.14980605189372143,False,0.14688770895566705,False,0.0,0.006611920839307591,0.8404783235473188
