start,cum1,ann1,br1,cum2,br2,wput,alpha1,beta1,cumH,brH,cum1n,br1n,turnover
2009-07-03,0.16108037488367755,0.16312368274070166,False,0.16108037488367755,False,0.0,0.08741950371627633,1.0874390620793337,0.10302635613949351,0,0.15991929450879394,0,1.0
2010-01-03,0.09612755859284228,0.09647310239217499,False,0.09612755859284228,False,0.0,0.03324164997488311,1.0341208543958698,0.04132118066320012,0,0.0956891075694053,0,0.39999999999999997
2010-07-03,0.2523700809559126,0.25648686256851305,False,0.2523700809559126,False,0.0,0.06151070732742721,0.5646986174358719,0.18975157690811684,0,0.25136818489114776,0,0.8
2011-01-03,-0.059637767367279326,-0.05967737132120621,False,-0.059637767367279326,False,0.0,0.0017707175609117415,0.7024901964564775,-0.10159371232045922,1,-0.060390057153385523,0,0.8
2011-07-03,-0.1624761519669412,-0.16298594736231864,True,-0.1624761519669412,True,0.0,-0.012042673775055773,1.1111026079894053,-0.1684857403161174,1,-0.16348118058458083,1,1.2
2012-01-03,0.04240826566796274,0.04231955008381427,False,0.04240826566796274,False,0.0,0.01763188479697566,-0.030194585328209157,-0.009712147615435485,0,0.04032344913662689,0,1.9999999999999998
2012-07-03,-0.08156963677318918,-0.08162316158221794,False,-0.08156963677318918,False,0.0,-0.11409366478712057,0.002778608495768663,-0.12749115493452978,1,-0.08156963677318918,0,0.0
2013-01-03,0.10011568442676277,0.10018758260775962,False,0.10011568442676277,False,0.0,-0.07250723778858809,0.9810138804892734,0.04510990020542449,0,0.09804575703649099,0,1.8815542943106949
2013-07-03,0.24297000557186532,0.2431551909766858,False,0.24297000557186532,False,0.0,-0.002375527540002519,1.0159508241956174,0.180821505293272,0,0.24182840510794712,0,0.9184457056893053
2014-01-03,-0.07052213784841077,-0.07075553863396611,False,-0.07052213784841077,False,0.0,-0.017478187508829672,1.0465748376140873,-0.11699603095599032,1,-0.07052213784841077,0,0.0
2014-07-03,-0.09944729773749561,-0.09977117432282423,False,-0.09944729773749561,False,0.0,-0.050616023037239645,1.0163857797720153,-0.14447493285062085,1,-0.09980751881840055,0,0.4
2015-01-03,-0.051233150468840694,-0.05196054667462424,False,-0.051233150468840694,False,0.0,-0.08097265760161498,0.1010717088392196,-0.09867149294539868,0,-0.05313068416790301,0,2.0
2015-07-03,0.04730302793524066,0.047873043028100026,False,0.04730302793524066,False,0.0,0.04093668043411654,0.23356600319939913,-0.005062123461521462,0,0.04646518551289236,0,0.7999999999999999
2016-01-03,0.04449565561591351,0.04452680075349358,False,0.04449565561591351,False,0.0,0.0065360250931946135,0.6468992690825938,-0.007729127164882166,0,0.043890649109091795,0,0.5792331481406974
2016-07-03,-0.05780870261805515,-0.05815639434163511,False,-0.05780870261805515,False,0.0,-0.11233426216476974,0.14439742824023638,-0.10491826748715238,1,-0.0594850806062468,0,1.779233148140697
2017-01-03,0.33347022800455584,0.3337330980074247,False,0.33347022800455584,False,0.0,0.013598653652897044,1.2421102938187367,0.2667967166043279,0,0.3308842224697697,0,1.939305040695124
2017-07-03,0.024765061914748365,0.024782232754158917,False,0.024765061914748365,False,0.0,-0.02785293732249608,1.220972864482349,-0.02647319118098912,0,0.024702863841018496,0,0.06069495930487585
2018-01-03,-0.1662267907685796,-0.16633060268718802,True,-0.1662267907685796,True,0.0,0.034951385239259274,1.1918102415138958,0.12572122383777984,0,-0.1662267907685796,1,0.0
2018-07-03,0.0203486709174725,0.020362749312504702,False,0.0203486709174725,False,0.0,-0.013239659982588432,1.0460382649580096,-0.030668762628401125,0,0.019124252512371598,0,1.2000000000000002
2019-01-03,0.1364979698926525,0.13659757474257028,False,0.1364979698926525,False,0.0,0.08696147406690971,0.07511063986984216,0.07967307139801982,0,0.13422497395286714,0,2.0
2019-07-03,0.08356486026511689,0.08362442561255157,False,0.08356486026511689,False,0.0,0.06422742266302646,0.18484458044455393,0.02938661725186109,0,0.083131434321011,0,0.4000000000000001
2020-01-03,-0.02075797961862147,-0.020885291753148905,False,-0.02075797961862147,False,0.0,-0.09173235524806629,1.2035276817085712,-0.06972008063769042,0,-0.022324766851231748,0,1.5999999999999999
2020-07-03,0.08689359650800421,0.0879603164599394,False,0.08689359650800421,False,0.0,-0.005285252303243015,0.2608832636841279,0.032548916682603846,0,0.08471980931498813,0,2.0
2021-01-03,-0.039319258844201066,-0.03945158462521603,False,-0.039319258844201066,False,0.0,-0.12967944684896088,0.7556620420759036,-0.08735329590199103,0,-0.040270485402031486,0,0.9901588707670541
2021-07-03,-0.20276421330732997,-0.20539445281228763,True,-0.20276421330732997,True,0.0,-0.029567911338639122,1.0256503080198902,-0.11150870898641896,1,-0.20372089625136114,1,1.2000000000000002
2022-01-03,-0.14118080297727165,-0.14127032542411244,True,-0.14118080297727165,True,0.0,0.008465374976597878,1.0350284855728515,-0.08608103407711076,0,-0.14221138601369887,1,1.2000000000000002
2023-07-03,0.06947833812012116,0.06933113938983815,False,0.06947833812012116,False,0.0,-0.0586836409527736,1.0304438488656704,0.01600442121411505,0,0.06905054678487321,0,0.4
2024-01-03,-0.05444740842766993,-0.054338923743056045,False,-0.05444740842766993,False,0.0,-0.10971997941667207,1.061249307246947,-0.10172503800628652,1,-0.05482562946429881,0,0.4
2024-07-03,0.24628182136600363,0.24646977191248465,False,0.24628182136600363,False,0.0,0.08905044021467158,0.8500592369233796,0.1839677302977034,0,0.24478628318036444,0,1.2
2025-01-03,0.39880289175324823,0.4004159837163985,False,0.39880289175324823,False,0.0,0.09723895487309783,0.823624836624393,0.32886274716558583,0,0.3982433705965469,0,0.4
