start,cum1,ann1,br1,cum2,br2,wput,alpha1,beta1
2006-07-03,0.18310453538565863,0.18324079631303536,False,0.08871646130088906,False,0.029403600365026317,0.0360722540387779,0.6324304774742711
2007-01-03,0.30042998699345724,0.30066399189082627,False,0.2771524377018555,False,0.0,0.22887754171995026,0.5259560095100069
2007-07-03,0.03614885728766293,0.03607346147833046,False,0.02009723220559101,False,0.0,0.08989157297908389,0.42505575747184776
2008-01-03,-0.1418337162590737,-0.14192361763102168,True,-0.20408715331654914,True,0.0,0.07384483719756457,0.5859500519303668
2010-01-03,0.17145039031962694,0.17208714776566048,False,0.1701884423777993,False,0.0004877655900550337,0.07394047868660476,0.5499486929301062
2010-07-03,0.12459029866439453,0.1265176488238482,False,0.12792382241559475,False,0.0,-0.02599152381814193,0.45631858124270414
2011-01-03,0.10518346688619662,0.10525917557208109,False,0.08791782826184091,False,0.01624072597488968,0.07237011061414556,0.5860168036065309
2011-07-03,0.17118817498457428,0.17182388904695234,False,0.12487128301963235,False,0.0,0.11571417804215879,0.590782722968569
2013-01-03,0.334281990311214,0.3345455766191592,False,0.3170398900649338,False,0.0,0.09289505023045737,0.7775977033294976
2013-07-03,0.050404409928419325,0.05043978990191755,False,0.057474813184669404,False,0.0,-0.08135457579214096,0.5377919197825757
2014-01-03,0.16888773656507827,0.16951430561216196,False,0.15788026233475394,False,0.0,0.03802863090790775,0.8821093224095827
2014-07-03,-0.0401713786011233,-0.04030651153965381,False,-0.04746627823520522,False,0.008504038412766812,-0.09868786197760586,0.9406670037698489
2015-01-03,0.02679169243418711,0.027187668743580806,False,0.00550094632523801,False,0.012205092075406876,-0.0027773059164547262,0.7965069631611882
2016-07-03,0.11446403029212271,0.11521290871810952,False,0.11113091529915864,False,0.0,0.00953093803324834,0.5240800794086511
2017-01-03,0.19677770782538984,0.1969249637422168,False,0.22655125274245935,False,0.0,0.08894482189753561,0.36678327588982923
2017-07-03,-0.031628115169687665,-0.0316494317762952,False,-0.05143516115457181,False,0.0,-0.13498547669138705,0.765627292384628
2018-01-03,-0.07988561669142646,-0.07993808521406698,False,-0.0725424636245865,False,0.0,-0.01453658192964915,0.7570722502971354
2019-07-03,0.08616027429414141,0.08622176222320621,False,0.06215429198156275,False,0.019631474297809315,0.04201188652821372,0.747485195167582
2020-01-03,0.15650720935887996,0.15755000118270313,False,0.140595660178358,False,0.017307537310886634,0.025506227232809965,0.7279118653646844
2021-07-03,0.22924240544279773,0.23294796412566088,False,0.21968594704955957,False,0.00633753873239018,0.2520748601921152,0.4615351973561479
2022-01-03,-0.03642978582314649,-0.03645427730180062,False,-0.03913710473142651,False,0.0,0.051135215095728805,0.45578526810472725
2022-07-03,-0.014802301184676958,-0.014893364346969862,False,-0.013357093510519058,False,0.0,-0.11036793704166512,0.4899406069014061
2024-07-03,0.0484446780539618,0.048478650945805946,False,-0.00656427630359202,False,0.0813685114690228,0.017515722121187273,0.11227382371242972
2025-01-03,-0.09172981958887394,-0.09202986532133728,False,-0.16096483095545,True,0.08007170892969251,-0.13035519560125342,0.1345670622143994
