start,cum_s,br_s,alpha_s,beta_s,cum_h,br_h,alpha_h,beta_h,cum_g,br_g,alpha_g,beta_g
2006-01-03,0.26872198354726806,False,0.07794823764106396,1.49452811248801,0.1360545944921061,False,0.01913872557305929,0.8271262985467331,0.20497505805245964,False,0.06332210291656276,1.0145531446022424
2006-07-03,0.5485373342415487,False,0.20976496484805526,1.2887282660212802,0.04123535271382939,False,-0.04862565683872182,0.44391894991330016,0.041506712208196905,False,-0.04754185079041722,0.4353440784919189
2007-01-03,0.13124600582707013,False,0.08615816577425219,1.176695124909208,0.21945346718579306,False,0.16056843144960373,1.06621951464239,0.12177890733614194,False,0.07766051135302474,1.2636869474568193
2007-07-03,-0.05229788656665402,False,0.17916662378777587,1.2066040683111683,0.3152928666983119,False,0.2924555570004068,0.1850027799276741,-0.02465013365663482,False,0.12448205965645111,0.8958088230722894
2008-01-03,-0.5193030120143044,True,-0.23090779285473365,1.0915398892537738,-0.4359615661300509,True,-0.16333523166775749,0.9366172920326074,0.006543182136308223,False,0.028182999621900184,0.010734489609479949
2008-07-03,-0.14122799992123214,True,-0.07003740503825469,0.37644898732633886,-0.010319310095617484,False,0.012383377717409143,0.01686919846561781,-0.009163539582391356,False,0.014187238167894604,0.02051209469743993
2009-01-03,0.05609465128251867,False,-0.042792893601941204,0.36184243166874236,0.018069929156147024,False,-0.0018690769823021195,-0.026172387974016866,0.018069929156147024,False,-0.0018690769823021195,-0.026172387974016866
2010-01-03,0.15130329433060807,False,-0.0018141175614480721,1.1839637749303522,0.153256031852804,False,0.004855872663363028,1.1156682829220375,0.1546222639168966,False,0.011625560680171983,0.9892213515741876
2010-07-03,0.46774152908721356,False,0.12038048273523069,0.932107487746834,0.3892581157221473,False,0.0437116251027545,1.0184814477590858,0.45651530205581725,False,0.08327121501949517,1.0501835274392661
2011-01-03,0.13082466352074906,False,0.09618252273491945,0.7142667839128574,0.14562206546058665,False,0.10997086404668792,0.8090943388137309,0.07054129039443202,False,0.048261823838558024,1.0241542392357037
2011-07-03,0.010777825375400507,False,-0.030211025249788366,1.1371907811988595,0.22437047133840649,False,0.15918999051251853,0.8611516973834963,0.013214010230715889,False,-0.0288632120441352,1.187312947204329
2012-01-03,0.19315654477854394,False,0.08649817312613435,0.48603815789744315,0.2259659044247646,False,0.07423423229792109,0.8039093869450669,0.045987872706146016,False,0.04266088482336895,-0.1874244142087285
2012-07-03,0.0746038640019937,False,-0.04549935551942394,0.5780953089602984,0.11262953512919927,False,-0.05765574916159924,0.8817309775976881,-0.051409750759521256,False,-0.09476652623798783,0.08298708150124733
